id	dataset	modified	collection.1	plant	type	family	subfamily	tribe	vernacularName	beeBibliographicCitation	pollinator	percentual	author	municipality	state	region	vegetalForm	reference	image.id	image.original	image.local	image.resized	image.thumbnail	image.credits
5c16775e0a2ce9001546718d	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Carica papaya	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	10.87	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce9001546718e	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Cecropia pachystachya	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	8.13	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce9001546718f	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Cedrela odorata	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	0.03	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce90015467190	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Ceiba speciosa	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	89.41	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce90015467191	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Celtis iguanaea	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	7.26	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce90015467192	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Citrus limonia	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	28.71	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce90015467193	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Cocos nucifera	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	0.08	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce90015467194	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Cordia trichotoma	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	0.69	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce90015467195	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Croton urucurana	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	5.79	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce90015467196	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Delonix regia	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	226.24	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce90015467197	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Duranta repens	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	6.9	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce90015467198	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Eucalyptus citriodora	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	0.43	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce90015467199	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Eucalyptus moluccana	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	50.26	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce9001546719a	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Eugenia brasiliensis	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	0.02	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce9001546719b	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Eugenia involucrata	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	0.72	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce9001546719c	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Eugenia pyriformis	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	0.61	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
5c16775e0a2ce9001546719d	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.712Z	0	Eugenia uniflora	visitedBy	Apidae	Apinae	Meliponini	Mocinha-branca, Marmelada amarela	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Frieseomelitta varia	0.1	Aleixo et al (2013)	Ribeirão Preto	São Paulo	Sudeste	Área urbana	Aleixo KP, Faria LB, Garófalo CA, Imperatriz-Fonseca VL, Silva CI (2013) Pollen collected and foraging activities of Frieseomelitta varia (Lepeletier) (Hymenoptera: Apidae) in an urban landscape. Sociobiology 6(3):266-276.	interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	https://docs.google.com/uc?id=1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG	/images/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/resized/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	/thumbnails/interaction-1mCI-KUdBTMGsqmSZy9tA1TvMQygrhJMG.jpeg	Kátia Aleixo
